,timestep,sentence,words,num_words,mean_word_length,num_syllables
2278,147968,"the hardship to the holders of these lands being plain, should the allegations of invalidity be made good.","['the', 'hardship', 'to', 'the', 'holders', 'of', 'these', 'lands', 'being', 'plain,', 'should', 'the', 'allegations', 'of', 'invalidity', 'be', 'made', 'good.']",18,4,27
2279,183808,The effect of establishing the forgeries would be to restore to the Roupell family lands for which a price had already been paid,"['the', 'effect', 'of', 'establishing', 'the', 'forgeries', 'would', 'be', 'to', 'restore', 'to', 'the', 'roupell', 'family', 'lands', 'for', 'which', 'a', 'price', 'had', 'already', 'been', 'paid']",23,4,35
2280,101632,"in all good faith to another, but a criminal member of the family.","['in', 'all', 'good', 'faith', 'to', 'another,', 'but', 'a', 'criminal', 'member', 'of', 'the', 'family.']",13,4,18
2281,188672,"At first the case was contested hotly, but, to the profound astonishment of every one inside and outside the court,","['at', 'first', 'the', 'case', 'was', 'contested', 'hotly,', 'but,', 'to', 'the', 'profound', 'astonishment', 'of', 'every', 'one', 'inside', 'and', 'outside', 'the', 'court,']",20,4,33
2282,189696,William Roupell himself was brought as a principal witness to clench the case by a confession altogether against himself.,"['william', 'roupell', 'himself', 'was', 'brought', 'as', 'a', 'principal', 'witness', 'to', 'clench', 'the', 'case', 'by', 'a', 'confession', 'altogether', 'against', 'himself.']",19,5,32
2283,162048,"He told his story with perfect coolness and self-possession, but in a grave and serious tone.","['he', 'told', 'his', 'story', 'with', 'perfect', 'coolness', 'and', 'self-possession,', 'but', 'in', 'a', 'grave', 'and', 'serious', 'tone.']",16,4,23
2284,123136,"Every word he uttered was said with consideration, and sometimes with a long pause,","['every', 'word', 'he', 'uttered', 'was', 'said', 'with', 'consideration,', 'and', 'sometimes', 'with', 'a', 'long', 'pause,']",14,5,20
2285,118272,but at the same time with an air of the most entire truthfulness and candor.,"['but', 'at', 'the', 'same', 'time', 'with', 'an', 'air', 'of', 'the', 'most', 'entire', 'truthfulness', 'and', 'candor.']",15,4,20
2286,224000,"He confessed himself a perjurer in having sworn to the false will, and a wholesale forger, having manufactured no less than ten false signatures","['he', 'confessed', 'himself', 'a', 'perjurer', 'in', 'having', 'sworn', 'to', 'the', 'false', 'will,', 'and', 'a', 'wholesale', 'forger,', 'having', 'manufactured', 'no', 'less', 'than', 'ten', 'false', 'signatures']",24,5,38
2287,117760,to deeds involving on the whole some three hundred fifty thousand pounds.,"['to', 'deeds', 'involving', 'on', 'the', 'whole', 'some', 'three', 'hundred', 'fifty', 'thousand', 'pounds.']",12,5,18
2288,198144,"For these crimes William Roupell was tried at the Central Criminal Court on the twenty-fourth September, eighteen sixty-two.","['for', 'these', 'crimes', 'william', 'roupell', 'was', 'tried', 'at', 'the', 'central', 'criminal', 'court', 'on', 'the', 'twenty-fourth', 'september,', 'eighteen', 'sixty-two.']",18,5,27
2289,95488,"He declined to plead, but a plea of ""Not Guilty"" was recorded.","['he', 'declined', 'to', 'plead,', 'but', 'a', 'plea', 'of', '""not', 'guilty""', 'was', 'recorded.']",12,4,17
2290,66048,The case was easily and rapidly disposed of.,"['the', 'case', 'was', 'easily', 'and', 'rapidly', 'disposed', 'of.']",8,4,14
2291,104960,Roupell made a long statement more in exculpation than in his defense.,"['roupell', 'made', 'a', 'long', 'statement', 'more', 'in', 'exculpation', 'than', 'in', 'his', 'defense.']",12,4,16
2292,168960,"He complained that he had at first been the dupe of others, and admitted that he had too readily fallen astray.","['he', 'complained', 'that', 'he', 'had', 'at', 'first', 'been', 'the', 'dupe', 'of', 'others,', 'and', 'admitted', 'that', 'he', 'had', 'too', 'readily', 'fallen', 'astray.']",21,4,29
2293,135936,"But while repudiating the charges made against him of systematic extravagance and immorality,","['but', 'while', 'repudiating', 'the', 'charges', 'made', 'against', 'him', 'of', 'systematic', 'extravagance', 'and', 'immorality,']",13,6,26
2294,155904,"he confessed that his whole life had been a gigantic mistake, and he was ready to make what atonement he could.","['he', 'confessed', 'that', 'his', 'whole', 'life', 'had', 'been', 'a', 'gigantic', 'mistake,', 'and', 'he', 'was', 'ready', 'to', 'make', 'what', 'atonement', 'he', 'could.']",21,4,29
2295,196608,"Mr. Justice Byles, in passing sentence, commented severely upon the commission of such crimes by a man in Roupell's position in life,","['mr.', 'justice', 'byles,', 'in', 'passing', 'sentence,', 'commented', 'severely', 'upon', 'the', 'commission', 'of', 'such', 'crimes', 'by', 'a', 'man', 'in', ""roupell's"", 'position', 'in', 'life,']",22,5,38
2296,110848,"and passed the heaviest sentence of the law, transportation for life.","['and', 'passed', 'the', 'heaviest', 'sentence', 'of', 'the', 'law,', 'transportation', 'for', 'life.']",11,5,19
2297,87552,"Roupell received the announcement with a cheerful countenance,","['roupell', 'received', 'the', 'announcement', 'with', 'a', 'cheerful', 'countenance,']",8,6,14
2298,145920,and left the dock with evident satisfaction and relief at the termination of a most painful ordeal.,"['and', 'left', 'the', 'dock', 'with', 'evident', 'satisfaction', 'and', 'relief', 'at', 'the', 'termination', 'of', 'a', 'most', 'painful', 'ordeal.']",17,4,28
2299,174848,"Roupell was quiet and submissive while in Newgate, unassuming in manner, and ready to make the best of his position.","['roupell', 'was', 'quiet', 'and', 'submissive', 'while', 'in', 'newgate,', 'unassuming', 'in', 'manner,', 'and', 'ready', 'to', 'make', 'the', 'best', 'of', 'his', 'position.']",20,4,31
2300,199168,"He carried this character with him into penal servitude, and after enduring the full severity of his punishment for several years,","['he', 'carried', 'this', 'character', 'with', 'him', 'into', 'penal', 'servitude,', 'and', 'after', 'enduring', 'the', 'full', 'severity', 'of', 'his', 'punishment', 'for', 'several', 'years,']",21,5,37
2301,185088,"was at length advanced to the comparative ease of a post much coveted by convicts, that of hospital nurse.","['was', 'at', 'length', 'advanced', 'to', 'the', 'comparative', 'ease', 'of', 'a', 'post', 'much', 'coveted', 'by', 'convicts,', 'that', 'of', 'hospital', 'nurse.']",19,4,29
2302,221440,"His uniform good conduct gained him release from Portland on ticket-of-leave in eighteen eighty-two, just twenty years after his conviction.","['his', 'uniform', 'good', 'conduct', 'gained', 'him', 'release', 'from', 'portland', 'on', 'ticket-of-leave', 'in', 'eighteen', 'eighty-two,', 'just', 'twenty', 'years', 'after', 'his', 'conviction.']",20,6,31
2303,126976,"A daring and cleverly-planned robbery of diamonds was that of the Tarpeys, man and wife,","['a', 'daring', 'and', 'cleverly-planned', 'robbery', 'of', 'diamonds', 'was', 'that', 'of', 'the', 'tarpeys,', 'man', 'and', 'wife,']",15,4,22
2304,148480,"from an assistant of Loudon and Ryder's, the jewelers in Bond Street. The trick was an old one.","['from', 'an', 'assistant', 'of', 'loudon', 'and', ""ryder's,"", 'the', 'jewelers', 'in', 'bond', 'street.', 'the', 'trick', 'was', 'an', 'old', 'one.']",18,4,26
2305,163840,"The assistant called with the jewels on approbation at a house specially hired for the purpose in the West End,","['the', 'assistant', 'called', 'with', 'the', 'jewels', 'on', 'approbation', 'at', 'a', 'house', 'specially', 'hired', 'for', 'the', 'purpose', 'in', 'the', 'west', 'end,']",20,4,31
2306,155648,"and was rendered insensible by chloroform, after which he was bound and the precious stones stolen.","['and', 'was', 'rendered', 'insensible', 'by', 'chloroform,', 'after', 'which', 'he', 'was', 'bound', 'and', 'the', 'precious', 'stones', 'stolen.']",16,5,24
2307,215808,"Mrs. Tarpey was almost immediately captured and put on her trial, but she was acquitted on the plea that she had acted under the coercion of her husband.","['mrs.', 'tarpey', 'was', 'almost', 'immediately', 'captured', 'and', 'put', 'on', 'her', 'trial,', 'but', 'she', 'was', 'acquitted', 'on', 'the', 'plea', 'that', 'she', 'had', 'acted', 'under', 'the', 'coercion', 'of', 'her', 'husband.']",28,4,44
2308,48896,"Tarpey was caught through his wife,","['tarpey', 'was', 'caught', 'through', 'his', 'wife,']",6,5,8
2309,196864,"who was followed, disguised, and with her hair dyed black, to a house in the Marylebone Road, where she met her husband.","['who', 'was', 'followed,', 'disguised,', 'and', 'with', 'her', 'hair', 'dyed', 'black,', 'to', 'a', 'house', 'in', 'the', 'marylebone', 'road,', 'where', 'she', 'met', 'her', 'husband.']",22,4,29
2310,216832,"On Tarpey's defense it was stated that the idea of the theft had been suggested to him by a novel, at a time he had lost largely on the turf.","['on', ""tarpey's"", 'defense', 'it', 'was', 'stated', 'that', 'the', 'idea', 'of', 'the', 'theft', 'had', 'been', 'suggested', 'to', 'him', 'by', 'a', 'novel,', 'at', 'a', 'time', 'he', 'had', 'lost', 'largely', 'on', 'the', 'turf.']",30,3,40
2311,192512,"The first plot was against Mr. Harry Emmanuel, but he escaped, and the attempt was made upon Loudon and Ryder.","['the', 'first', 'plot', 'was', 'against', 'mr.', 'harry', 'emmanuel,', 'but', 'he', 'escaped,', 'and', 'the', 'attempt', 'was', 'made', 'upon', 'loudon', 'and', 'ryder.']",20,4,29
2312,177408,The last great case of fraud upon the Bank of England will fitly close this branch of the criminal records of Newgate.,"['the', 'last', 'great', 'case', 'of', 'fraud', 'upon', 'the', 'bank', 'of', 'england', 'will', 'fitly', 'close', 'this', 'branch', 'of', 'the', 'criminal', 'records', 'of', 'newgate.']",22,4,29
2313,107776,"This was the well and astutely devised plot of the brothers Bidwell,","['this', 'was', 'the', 'well', 'and', 'astutely', 'devised', 'plot', 'of', 'the', 'brothers', 'bidwell,']",12,4,17
2314,222208,"assisted by Macdonell and Noyes, all of them citizens of the United States, by which the bank lost upwards of one hundred thousand pounds.","['assisted', 'by', 'macdonell', 'and', 'noyes,', 'all', 'of', 'them', 'citizens', 'of', 'the', 'united', 'states,', 'by', 'which', 'the', 'bank', 'lost', 'upwards', 'of', 'one', 'hundred', 'thousand', 'pounds.']",24,4,38
2315,91904,The commercial experience of these clever rogues was cosmopolitan.,"['the', 'commercial', 'experience', 'of', 'these', 'clever', 'rogues', 'was', 'cosmopolitan.']",9,6,16
2316,64000,Their operations were no less worldwide.,"['their', 'operations', 'were', 'no', 'less', 'worldwide.']",6,5,10
2317,81920,"In eighteen seventy-one they crossed the Atlantic,","['in', 'eighteen', 'seventy-one', 'they', 'crossed', 'the', 'atlantic,']",7,6,10
2318,198912,"and by means of forged letters of credit and introduction from London, obtained large sums from continental banks, in Berlin,","['and', 'by', 'means', 'of', 'forged', 'letters', 'of', 'credit', 'and', 'introduction', 'from', 'london,', 'obtained', 'large', 'sums', 'from', 'continental', 'banks,', 'in', 'berlin,']",20,5,32
2319,83712,"Dresden, Bordeaux, Marseilles, and Lyons.","['dresden,', 'bordeaux,', 'marseilles,', 'and', 'lyons.']",5,7,9
2320,94464,"With this as capital they came back to England via Buenos Aires,","['with', 'this', 'as', 'capital', 'they', 'came', 'back', 'to', 'england', 'via', 'buenos', 'aires,']",12,4,18
2321,167680,"and Austin Bidwell opened a bona fide credit in the Burlington or West End branch of the Bank of England,","['and', 'austin', 'bidwell', 'opened', 'a', 'bona', 'fide', 'credit', 'in', 'the', 'burlington', 'or', 'west', 'end', 'branch', 'of', 'the', 'bank', 'of', 'england,']",20,4,28
2322,106240,to which he was introduced by a well-known tailor in Saville Row.,"['to', 'which', 'he', 'was', 'introduced', 'by', 'a', 'well-known', 'tailor', 'in', 'saville', 'row.']",12,4,18
2323,212736,After this the other conspirators traveled to obtain genuine bills and master the system of the leading houses at home and abroad.,"['after', 'this', 'the', 'other', 'conspirators', 'traveled', 'to', 'obtain', 'genuine', 'bills', 'and', 'master', 'the', 'system', 'of', 'the', 'leading', 'houses', 'at', 'home', 'and', 'abroad.']",22,4,36
2324,178944,"When all was ready, Bidwell first ""refreshed his credit"" at the Bank of England, as well as disarmed suspicion,","['when', 'all', 'was', 'ready,', 'bidwell', 'first', '""refreshed', 'his', 'credit""', 'at', 'the', 'bank', 'of', 'england,', 'as', 'well', 'as', 'disarmed', 'suspicion,']",19,4,26
2325,188672,"by paying in a genuine bill of Messrs. Rothschilds' for forty-five hundred pounds, which was duly discounted.","['by', 'paying', 'in', 'a', 'genuine', 'bill', 'of', 'messrs.', ""rothschilds'"", 'for', 'forty-five', 'hundred', 'pounds,', 'which', 'was', 'duly', 'discounted.']",17,5,27
2326,69120,Then he explained to the bank manager,"['then', 'he', 'explained', 'to', 'the', 'bank', 'manager']",7,4,10
2327,221696,"that his transactions at Birmingham would shortly be very large, owing to the development of his business there in the alleged manufacture of Pullman cars.","['that', 'his', 'transactions', 'at', 'birmingham', 'would', 'shortly', 'be', 'very', 'large,', 'owing', 'to', 'the', 'development', 'of', 'his', 'business', 'there', 'in', 'the', 'alleged', 'manufacture', 'of', 'pullman', 'cars.']",25,5,43
2328,154624,"The ground thus cleared, the forgers poured in from Birmingham numbers of forged acceptances,","['the', 'ground', 'thus', 'cleared,', 'the', 'forgers', 'poured', 'in', 'from', 'birmingham', 'numbers', 'of', 'forged', 'acceptances,']",14,5,20
2329,160000,"all of which were discounted to the value of one hundred two thousand, two hundred seventeen pounds.","['all', 'of', 'which', 'were', 'discounted', 'to', 'the', 'value', 'of', 'one', 'hundred', 'two', 'thousand,', 'two', 'hundred', 'seventeen', 'pounds.']",17,4,26
2330,140800,The fraud was rendered possible by the absence of a check usual in the United States.,"['the', 'fraud', 'was', 'rendered', 'possible', 'by', 'the', 'absence', 'of', 'a', 'check', 'usual', 'in', 'the', 'united', 'states.']",16,4,25
2331,166144,"There such bills would be sent to the drawer to be initialed, and the forgery would have been at once detected.","['there', 'such', 'bills', 'would', 'be', 'sent', 'to', 'the', 'drawer', 'to', 'be', 'initialed,', 'and', 'the', 'forgery', 'would', 'have', 'been', 'at', 'once', 'detected.']",21,4,25
2332,157440,It was the discovery of this flaw in the banking system which had encouraged the Americans to attempt this crime.,"['it', 'was', 'the', 'discovery', 'of', 'this', 'flaw', 'in', 'the', 'banking', 'system', 'which', 'had', 'encouraged', 'the', 'americans', 'to', 'attempt', 'this', 'crime.']",20,4,32
